symbol,company_name,sector,industry,data_date,open_price,high_price,low_price,close_price,volume,sma_7,ema_21,rsi_14,macd,micro_pe,micro_pb,micro_roe,micro_roa,micro_eps,micro_eps_ttm,micro_de,micro_current_ratio,micro_quick_ratio,micro_gross_margin,micro_net_profit_margin,macro_vnindex_open,macro_vnindex_high,macro_vnindex_low,macro_vnindex_close,macro_vnindex_volume,macro_vn30_open,macro_vn30_high,macro_vn30_low,macro_vn30_close,macro_vn30_volume,macro_hnxindex_open,macro_hnxindex_high,macro_hnxindex_low,macro_hnxindex_close,macro_hnxindex_volume,macro_upcomindex_open,macro_upcomindex_high,macro_upcomindex_low,macro_upcomindex_close,macro_upcomindex_volume,news_headlines,event_headlines
CTG,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,Ngân hàng,2025-09-26,34.500000,35.390000,34.260000,34.770000,10293113,34.607143,34.546223,53.546812,0.298001,7.810829,1.514664,0.212526,0.013534,4455.353138,4455.353138,0.000000,0.000000,0.000000,0.000000,0.520734,1666.680000,1671.430000,1657.940000,1660.700000,963931987,1858.870000,1865.670000,1848.470000,1852.650000,343915894,277.880000,278.530000,275.580000,276.060000,111131327,110.590000,110.960000,110.430000,110.590000,52773421,,
CTG,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,Ngân hàng,2025-09-29,34.770000,35.120000,34.570000,34.980000,4395731,34.587143,34.585657,55.146136,0.299353,7.810829,1.514664,0.212526,0.013534,4455.353138,4455.353138,0.000000,0.000000,0.000000,0.000000,0.520734,1659.240000,1674.840000,1655.030000,1666.480000,932831470,1850.480000,1870.380000,1843.530000,1862.230000,364360758,276.040000,277.280000,274.560000,275.150000,79640427,110.620000,110.920000,109.040000,109.230000,31538410,,
CTG,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,Ngân hàng,2025-09-30,34.840000,34.980000,34.290000,34.840000,6500022,34.547143,34.608779,53.815911,0.285832,7.810829,1.514664,0.212526,0.013534,4455.353138,4455.353138,0.000000,0.000000,0.000000,0.000000,0.520734,1667.860000,1676.800000,1645.970000,1661.700000,1144254133,1864.140000,1880.900000,1846.450000,1863.130000,417169268,274.870000,275.880000,269.240000,273.160000,118636720,109.300000,109.950000,108.640000,109.950000,43112352,,
CTG,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,Ngân hàng,2025-10-01,34.980000,35.600000,34.570000,35.320000,7108044,34.762857,34.673436,57.592905,0.310272,7.810829,1.514664,0.212526,0.013534,4455.353138,4455.353138,0.000000,0.000000,0.000000,0.000000,0.520734,1664.950000,1671.070000,1658.750000,1665.050000,721205372,1866.180000,1878.450000,1858.500000,1870.630000,279386413,273.340000,274.530000,272.560000,273.220000,69122561,109.550000,110.230000,109.550000,110.000000,19965076,,
CTG,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,Ngân hàng,2025-10-02,35.530000,35.940000,35.120000,35.320000,8404951,34.910000,34.732214,57.592905,0.325885,7.810829,1.514664,0.212526,0.013534,4455.353138,4455.353138,0.000000,0.000000,0.000000,0.000000,0.520734,1668.040000,1679.730000,1650.870000,1652.710000,781183333,1872.830000,1891.200000,1855.640000,1859.800000,345308760,273.250000,274.480000,269.040000,269.550000,74543940,109.940000,110.360000,109.410000,109.890000,23537428,,
CTG,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,Ngân hàng,2025-10-03,35.190000,35.250000,34.500000,34.840000,7610728,34.938571,34.742013,52.603614,0.296112,7.810829,1.514664,0.212526,0.013534,4455.353138,4455.353138,0.000000,0.000000,0.000000,0.000000,0.520734,1651.390000,1654.600000,1638.080000,1645.820000,860615053,1859.600000,1869.930000,1848.030000,1859.510000,344772482,269.670000,269.670000,265.550000,265.750000,99872086,109.610000,109.620000,108.940000,109.070000,52004663,,CTG - Trả cổ tức Cả năm năm 2024 bằng tiền 450 đồng/cổ phiếu
CTG,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,Ngân hàng,2025-10-06,35.190000,36.150000,34.980000,35.940000,9577124,35.144286,34.850921,60.952035,0.357161,7.810829,1.514664,0.212526,0.013534,4455.353138,4455.353138,0.000000,0.000000,0.000000,0.000000,0.520734,1673.160000,1695.500000,1664.170000,1695.500000,1087044888,1898.220000,1918.970000,1883.640000,1918.970000,561650844,266.120000,275.270000,266.120000,274.690000,100534149,109.000000,110.000000,108.410000,109.990000,37898653,,
CTG,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,Ngân hàng,2025-10-07,36.210000,36.210000,35.390000,35.390000,6059051,35.232857,34.899928,55.671847,0.357046,7.810829,1.514664,0.212526,0.013534,4455.353138,4455.353138,0.000000,0.000000,0.000000,0.000000,0.520734,1703.900000,1703.900000,1678.660000,1685.300000,879953011,1929.770000,1929.770000,1901.020000,1909.650000,394701577,275.110000,276.160000,272.810000,272.870000,107532175,109.370000,110.750000,109.370000,110.310000,30906752,,
CTG,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,Ngân hàng,2025-10-08,35.800000,36.630000,35.670000,36.280000,11983908,35.418571,35.025389,61.486062,0.423885,7.810829,1.514664,0.212526,0.013534,4455.353138,4455.353138,0.000000,0.000000,0.000000,0.000000,0.520734,1701.060000,1704.420000,1680.870000,1697.830000,1067425184,1923.500000,1933.780000,1906.090000,1922.950000,483966427,276.280000,278.160000,272.010000,273.340000,117909178,110.320000,111.150000,109.930000,110.410000,34191542,,
CTG,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,Ngân hàng,2025-10-09,36.280000,37.720000,36.080000,37.720000,21556639,35.830000,35.270354,68.650731,0.586292,7.810829,1.514664,0.212526,0.013534,4455.353138,4455.353138,0.000000,0.000000,0.000000,0.000000,0.520734,1702.760000,1717.650000,1699.170000,1716.470000,1100211459,1927.310000,1946.780000,1920.870000,1940.890000,605073580,273.440000,274.940000,272.940000,274.940000,76634873,110.470000,111.140000,110.440000,110.990000,41064126,,
CTG,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,Ngân hàng,2025-10-10,38.200000,38.750000,37.650000,37.860000,13408522,36.192857,35.505776,69.249664,0.718021,7.810829,1.514664,0.212526,0.013534,4455.353138,4455.353138,0.000000,0.000000,0.000000,0.000000,0.520734,1725.270000,1747.570000,1721.760000,1747.550000,1072926114,1947.230000,1980.570000,1942.620000,1980.570000,492781604,275.400000,276.510000,273.380000,273.620000,96288902,110.940000,112.390000,110.900000,112.230000,57867685,,
CTG,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,Ngân hàng,2025-10-13,37.520000,38.610000,37.450000,38.410000,10960123,36.634286,35.769797,71.549320,0.856920,7.810829,1.514664,0.212526,0.013534,4455.353138,4455.353138,0.000000,0.000000,0.000000,0.000000,0.520734,1738.230000,1766.770000,1736.030000,1765.120000,1336021435,1968.900000,2013.810000,1968.900000,2012.280000,645803799,271.430000,276.210000,270.920000,275.350000,141830545,111.910000,113.490000,111.690000,113.440000,40843657,,
CTG,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,Ngân hàng,2025-10-14,38.650000,38.650000,37.610000,37.610000,13700332,37.030000,35.937088,64.046564,0.892160,7.810829,1.514664,0.212526,0.013534,4455.353138,4455.353138,0.000000,0.000000,0.000000,0.000000,0.520734,1782.970000,1794.580000,1755.640000,1761.060000,1561254359,2036.900000,2055.850000,2003.320000,2013.690000,706079034,276.310000,279.390000,274.880000,275.330000,140280912,112.990000,113.980000,112.580000,113.010000,47895790,,
CTG,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,Ngân hàng,2025-10-15,37.680000,38.170000,37.400000,37.890000,8099814,37.308571,36.114625,65.413580,0.931940,7.810829,1.514664,0.212526,0.013534,4455.353138,4455.353138,0.000000,0.000000,0.000000,0.000000,0.520734,1766.120000,1773.730000,1748.900000,1757.950000,1186599106,2018.010000,2030.710000,1999.190000,2009.640000,574346345,275.300000,276.890000,273.830000,276.120000,96191481,113.100000,113.180000,112.020000,112.520000,41117311,,
CTG,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,Ngân hàng,2025-10-16,37.960000,38.030000,36.990000,37.200000,10981538,37.567143,36.213296,59.418053,0.897443,7.810829,1.514664,0.212526,0.013534,4455.353138,4455.353138,0.000000,0.000000,0.000000,0.000000,0.520734,1764.510000,1768.450000,1753.500000,1766.850000,1181490730,2015.350000,2025.760000,2004.240000,2022.270000,491572978,276.730000,278.630000,275.660000,277.080000,105894848,112.500000,113.020000,112.130000,112.370000,37514158,,
CTG,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,Ngân hàng,2025-10-17,37.130000,37.470000,36.090000,36.090000,17832831,37.540000,36.202087,51.276028,0.771641,7.810829,1.514664,0.212526,0.013534,4455.353138,4455.353138,0.000000,0.000000,0.000000,0.000000,0.520734,1771.610000,1771.610000,1727.770000,1731.190000,1272671767,2029.750000,2029.750000,1970.270000,1977.140000,538009291,277.450000,278.800000,275.170000,276.110000,104183253,112.980000,113.370000,112.080000,112.590000,73058584,,
CTG,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,Ngân hàng,2025-10-20,36.510000,36.920000,33.740000,33.810000,25122546,36.981429,35.984625,39.348747,0.482404,7.810829,1.514664,0.212526,0.013534,4455.353138,4455.353138,0.000000,0.000000,0.000000,0.000000,0.520734,1723.590000,1727.110000,1636.430000,1636.430000,1706768838,1968.920000,1972.810000,1870.860000,1870.860000,819199287,275.540000,278.910000,263.020000,263.020000,190279129,112.560000,112.670000,108.130000,109.000000,63564895,,
CTG,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,Ngân hàng,2025-10-21,33.880000,34.850000,33.810000,34.540000,13438444,36.507143,35.853295,43.852074,0.308530,7.810829,1.514664,0.212526,0.013534,4455.353138,4455.353138,0.000000,0.000000,0.000000,0.000000,0.520734,1640.800000,1677.110000,1622.370000,1663.430000,1583235455,1882.660000,1933.220000,1862.510000,1915.900000,701226387,262.430000,266.990000,259.400000,264.650000,163739169,108.480000,110.020000,108.380000,109.900000,47426701,,
CTG,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,Ngân hàng,2025-10-22,34.920000,34.920000,33.530000,34.920000,11673294,36.008571,35.768450,46.095760,0.199102,7.810829,1.514664,0.212526,0.013534,4455.353138,4455.353138,0.000000,0.000000,0.000000,0.000000,0.520734,1678.820000,1678.820000,1628.370000,1678.500000,995959634,1933.810000,1933.810000,1870.270000,1930.880000,444436303,265.590000,268.690000,262.060000,268.690000,127523315,109.190000,110.670000,109.190000,110.660000,33794272,,
CTG,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,Ngân hàng,2025-10-23,34.570000,34.850000,34.290000,34.360000,8501295,35.544286,35.640409,43.346764,0.066426,7.810829,1.514664,0.212526,0.013534,4455.353138,4455.353138,0.000000,0.000000,0.000000,0.000000,0.520734,1680.730000,1698.010000,1669.780000,1687.060000,753331212,1935.980000,1962.130000,1918.700000,1945.780000,347808912,269.290000,269.860000,266.380000,266.780000,82615858,110.130000,111.380000,110.130000,111.060000,27350345,,
CTG,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,Ngân hàng,2025-10-24,34.120000,34.500000,33.190000,34.430000,11657777,35.050000,35.530372,43.797955,-0.032696,7.810829,1.514664,0.212526,0.013534,4455.353138,4455.353138,0.000000,0.000000,0.000000,0.000000,0.520734,1684.880000,1691.690000,1660.320000,1683.180000,952237808,1943.020000,1954.650000,1913.930000,1944.600000,450856889,267.210000,268.840000,264.650000,267.280000,116502840,111.170000,111.410000,110.690000,111.130000,54666414,,
CTG,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,Ngân hàng,2025-10-27,34.430000,34.470000,33.600000,33.600000,5369771,34.535714,35.354884,39.755060,-0.176193,7.810829,1.514664,0.212526,0.013534,4455.353138,4455.353138,0.000000,0.000000,0.000000,0.000000,0.520734,1696.450000,1697.160000,1652.540000,1652.540000,969578406,1962.090000,1962.090000,1900.760000,1900.760000,450023006,269.130000,270.460000,265.360000,265.360000,102207111,110.080000,112.070000,110.080000,110.940000,35662273,,
CTG,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,Ngân hàng,2025-10-28,33.570000,33.880000,33.010000,33.880000,6258728,34.220000,35.220803,41.709843,-0.264276,7.810829,1.514664,0.212526,0.013534,4455.353138,4455.353138,0.000000,0.000000,0.000000,0.000000,0.520734,1647.860000,1680.500000,1621.520000,1680.500000,933803962,1896.400000,1949.280000,1871.720000,1949.280000,416606021,265.200000,267.170000,261.900000,266.780000,112268627,111.060000,111.510000,110.610000,111.510000,41123558,,
CTG,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,Ngân hàng,2025-10-29,34.020000,34.780000,33.910000,34.330000,6417260,34.294286,35.139821,44.809281,-0.294377,7.810829,1.514664,0.212526,0.013534,4455.353138,4455.353138,0.000000,0.000000,0.000000,0.000000,0.520734,1685.900000,1695.990000,1675.680000,1685.830000,898809223,1951.510000,1966.030000,1940.000000,1949.760000,422743987,267.440000,270.030000,267.290000,268.040000,91773074,111.340000,112.900000,111.340000,112.820000,48973738,,
CTG,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,Ngân hàng,2025-10-30,34.430000,34.470000,33.950000,34.020000,4844053,34.220000,35.038019,43.108741,-0.339336,7.810829,1.514664,0.212526,0.013534,4455.353138,4455.353138,0.000000,0.000000,0.000000,0.000000,0.520734,1688.830000,1690.690000,1661.920000,1669.570000,796977133,1952.330000,1954.850000,1915.580000,1925.180000,303974239,268.170000,269.950000,266.020000,266.960000,81650252,112.830000,114.200000,112.740000,113.310000,40526723,,
CTG,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,Ngân hàng,2025-10-31,34.470000,34.920000,33.880000,33.880000,8863370,34.071429,34.932745,42.327486,-0.381860,7.810829,1.514664,0.212526,0.013534,4455.353138,4455.353138,0.000000,0.000000,0.000000,0.000000,0.520734,1669.610000,1669.610000,1636.620000,1639.650000,846392672,1923.620000,1923.620000,1881.170000,1885.360000,323496028,267.330000,269.040000,265.510000,265.850000,82682905,113.790000,114.370000,112.740000,113.220000,58818059,,
CTG,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,Ngân hàng,2025-11-03,34.090000,34.290000,33.530000,33.530000,5625476,33.952857,34.805222,40.358309,-0.438746,7.810829,1.514664,0.212526,0.013534,4455.353138,4455.353138,0.000000,0.000000,0.000000,0.000000,0.520734,1644.560000,1652.480000,1617.000000,1617.000000,1012509465,1888.960000,1903.210000,1857.640000,1857.640000,410147960,266.070000,267.540000,259.180000,259.180000,133499395,113.480000,115.530000,113.450000,114.840000,32225138,,
CTG,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,Ngân hàng,2025-11-04,33.360000,34.570000,33.080000,34.540000,7385163,33.968571,34.781111,47.891954,-0.397745,7.810829,1.514664,0.212526,0.013534,4455.353138,4455.353138,0.000000,0.000000,0.000000,0.000000,0.520734,1618.020000,1658.930000,1600.560000,1651.980000,1198941757,1860.560000,1908.550000,1843.430000,1897.710000,484341304,258.600000,265.910000,255.610000,265.910000,131323318,114.890000,116.270000,114.660000,116.080000,40469915,,
CTG,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,Ngân hàng,2025-11-05,34.430000,35.680000,34.220000,35.470000,10631555,34.235714,34.843738,53.692310,-0.286901,7.810829,1.514664,0.212526,0.013534,4455.353138,4455.353138,0.000000,0.000000,0.000000,0.000000,0.520734,1647.460000,1659.580000,1640.510000,1654.890000,662264267,1888.340000,1896.940000,1876.880000,1886.470000,265365316,266.450000,266.930000,265.020000,266.700000,88220884,115.780000,117.850000,115.610000,116.360000,25217131,,
CTG,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,Ngân hàng,2025-11-06,35.400000,35.400000,34.640000,35.330000,7259750,34.442857,34.887943,52.740557,-0.207956,7.810829,1.514664,0.212526,0.013534,4455.353138,4455.353138,0.000000,0.000000,0.000000,0.000000,0.520734,1656.670000,1658.690000,1638.120000,1642.640000,583918596,1886.480000,1890.960000,1866.910000,1869.600000,252461137,267.060000,267.500000,263.760000,266.150000,85562343,116.470000,117.670000,114.480000,115.230000,20149179,,
CTG,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,Ngân hàng,2025-11-07,34.920000,35.400000,33.500000,33.880000,13068043,34.378571,34.796312,44.034359,-0.259404,7.810829,1.514664,0.212526,0.013534,4455.353138,4455.353138,0.000000,0.000000,0.000000,0.000000,0.520734,1636.240000,1638.590000,1595.340000,1599.100000,846874733,1862.190000,1864.910000,1817.930000,1824.710000,408524816,265.890000,266.450000,259.790000,260.110000,99433819,115.320000,117.580000,115.320000,116.590000,39456992,,
CTG,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,Ngân hàng,2025-11-10,33.670000,33.880000,32.950000,33.190000,7684265,34.260000,34.650284,40.599781,-0.351799,7.810829,1.514664,0.212526,0.013534,4455.353138,4455.353138,0.000000,0.000000,0.000000,0.000000,0.520734,1598.020000,1609.490000,1580.540000,1580.540000,733963463,1826.610000,1844.440000,1804.180000,1804.180000,326914759,259.970000,261.760000,256.830000,258.180000,82295967,116.840000,118.280000,116.660000,117.280000,20703578,,
CTG,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,Ngân hàng,2025-11-11,33.290000,33.530000,32.500000,33.530000,8819688,34.210000,34.548440,42.960644,-0.393056,7.810829,1.514664,0.212526,0.013534,4455.353138,4455.353138,0.000000,0.000000,0.000000,0.000000,0.520734,1585.320000,1597.080000,1578.420000,1593.610000,664598578,1811.580000,1832.010000,1805.740000,1821.600000,304868081,258.180000,261.100000,257.680000,261.080000,56885712,117.250000,118.540000,117.250000,117.970000,27003756,,
CTG,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,Ngân hàng,2025-11-12,33.530000,34.220000,33.260000,34.020000,6638674,34.280000,34.500400,46.274726,-0.381813,7.810829,1.514664,0.212526,0.013534,4455.353138,4455.353138,0.000000,0.000000,0.000000,0.000000,0.520734,1599.630000,1631.860000,1596.430000,1631.860000,757596568,1828.510000,1872.310000,1823.980000,1872.270000,348404038,261.250000,265.100000,261.180000,264.790000,67481047,118.340000,119.720000,118.320000,119.700000,25396104,,
CTG,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,Ngân hàng,2025-11-13,33.980000,33.980000,33.460000,33.770000,5632727,34.170000,34.434000,44.843153,-0.388596,7.810829,1.514664,0.212526,0.013534,4455.353138,4455.353138,0.000000,0.000000,0.000000,0.000000,0.520734,1632.640000,1638.980000,1626.140000,1631.440000,699139664,1872.370000,1875.170000,1856.880000,1864.230000,275226759,264.950000,267.460000,264.220000,266.290000,90329509,119.650000,120.490000,119.570000,120.040000,33550717,,
CTG,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,Ngân hàng,2025-11-14,33.530000,33.600000,33.220000,33.570000,6529013,33.898571,34.355454,43.678982,-0.405436,7.810829,1.514664,0.212526,0.013534,4455.353138,4455.353138,0.000000,0.000000,0.000000,0.000000,0.520734,1627.450000,1638.350000,1623.030000,1635.460000,703912296,1858.620000,1875.710000,1853.600000,1871.540000,270514178,265.960000,268.200000,265.310000,267.610000,83315689,120.050000,120.650000,119.770000,120.140000,40826901,,
CTG,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,Ngân hàng,2025-11-17,33.710000,33.840000,33.430000,33.770000,5020089,33.675714,34.302231,45.210776,-0.398055,7.810829,1.514664,0.212526,0.013534,4455.353138,4455.353138,0.000000,0.000000,0.000000,0.000000,0.520734,1640.470000,1654.420000,1640.470000,1654.420000,766684998,1878.950000,1894.540000,1878.880000,1893.540000,288678061,268.570000,269.760000,267.800000,268.690000,77834279,120.460000,120.990000,120.270000,120.910000,44628850,,
CTG,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,Ngân hàng,2025-11-18,33.810000,34.260000,33.770000,34.160000,5463519,33.715714,34.289301,48.170984,-0.356625,7.810829,1.514664,0.212526,0.013534,4455.353138,4455.353138,0.000000,0.000000,0.000000,0.000000,0.520734,1657.430000,1660.410000,1647.640000,1659.920000,773781151,1895.840000,1899.150000,1881.120000,1898.070000,286528068,268.670000,269.950000,264.950000,267.360000,72609685,120.550000,120.620000,119.650000,119.850000,40037514,,
CTG,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,Ngân hàng,2025-11-19,34.160000,34.160000,33.710000,34.120000,5024717,33.848571,34.273910,47.885219,-0.323293,7.810829,1.514664,0.212526,0.013534,4455.353138,4455.353138,0.000000,0.000000,0.000000,0.000000,0.520734,1659.250000,1661.510000,1643.040000,1649.000000,850211293,1896.570000,1899.450000,1880.180000,1886.200000,326455842,266.750000,267.970000,263.870000,265.030000,78298382,119.120000,120.260000,119.120000,119.530000,33314176,,
CTG,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,Ngân hàng,2025-11-20,34.090000,34.090000,33.640000,33.950000,4546048,33.908571,34.244464,46.619424,-0.307054,7.810829,1.514664,0.212526,0.013534,4455.353138,4455.353138,0.000000,0.000000,0.000000,0.000000,0.520734,1651.930000,1660.550000,1647.790000,1655.990000,681094934,1890.980000,1904.440000,1887.120000,1897.460000,282915635,265.190000,265.780000,261.950000,264.230000,55858827,119.650000,119.750000,119.260000,119.580000,24678153,,
CTG,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,Ngân hàng,2025-11-21,33.600000,34.020000,33.390000,33.950000,6524536,33.898571,34.217694,46.619424,-0.290833,7.810829,1.514664,0.212526,0.013534,4455.353138,4455.353138,0.000000,0.000000,0.000000,0.000000,0.520734,1646.360000,1656.840000,1635.100000,1654.930000,730536641,1886.920000,1902.410000,1873.350000,1899.890000,293273104,263.630000,264.000000,260.780000,263.130000,72968518,119.580000,119.640000,118.420000,118.730000,43002255,,
CTG,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,Ngân hàng,2025-11-24,33.950000,34.020000,33.710000,33.740000,3621219,33.894286,34.174268,44.918341,-0.291561,7.810829,1.514664,0.212526,0.013534,4455.353138,4455.353138,0.000000,0.000000,0.000000,0.000000,0.520734,1656.030000,1674.290000,1656.010000,1667.980000,576494405,1901.960000,1925.790000,1901.180000,1916.360000,248685252,263.490000,264.910000,261.220000,261.220000,43745884,118.570000,119.410000,118.410000,118.960000,26749541,,
CTG,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,Ngân hàng,2025-11-25,33.670000,33.840000,33.290000,33.290000,5573679,33.854286,34.093880,41.429759,-0.324707,7.810829,1.514664,0.212526,0.013534,4455.353138,4455.353138,0.000000,0.000000,0.000000,0.000000,0.520734,1670.080000,1676.700000,1657.770000,1660.360000,912568955,1917.660000,1927.150000,1905.520000,1909.600000,406693248,260.890000,261.930000,256.510000,257.300000,82605567,119.030000,119.340000,118.600000,118.720000,36695557,,
CTG,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,Ngân hàng,2025-11-26,33.390000,33.810000,33.120000,33.810000,7075481,33.860000,34.068072,46.591661,-0.305494,7.810829,1.514664,0.212526,0.013534,4455.353138,4455.353138,0.000000,0.000000,0.000000,0.000000,0.520734,1667.310000,1682.170000,1663.990000,1680.360000,794445051,1916.650000,1927.380000,1909.930000,1923.550000,348831057,257.720000,262.120000,257.640000,261.910000,56037818,118.840000,119.760000,118.840000,119.260000,29741093,,
CTG,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,Ngân hàng,2025-11-27,33.880000,34.290000,33.740000,33.770000,7636071,33.804286,34.040975,46.253967,-0.290151,7.810829,1.514664,0.212526,0.013534,4455.353138,4455.353138,0.000000,0.000000,0.000000,0.000000,0.520734,1686.030000,1695.340000,1681.080000,1684.320000,714132340,1928.390000,1935.020000,1917.100000,1921.180000,254832512,262.300000,263.360000,260.350000,261.430000,49365566,119.330000,119.660000,119.170000,119.390000,28204977,,
CTG,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,Ngân hàng,2025-11-28,33.640000,33.880000,33.330000,33.880000,4675989,33.770000,34.026341,47.383387,-0.266048,7.810829,1.514664,0.212526,0.013534,4455.353138,4455.353138,0.000000,0.000000,0.000000,0.000000,0.520734,1683.770000,1696.140000,1679.120000,1690.990000,723199925,1920.090000,1931.280000,1911.850000,1923.920000,278481717,261.420000,261.900000,258.660000,259.910000,64030262,119.370000,119.740000,118.730000,119.340000,46823560,,
CTG,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,Ngân hàng,2025-12-01,33.810000,33.840000,33.460000,33.460000,2743079,33.700000,33.974855,43.614757,-0.277636,7.810829,1.514664,0.212526,0.013534,4455.353138,4455.353138,0.000000,0.000000,0.000000,0.000000,0.520734,1698.980000,1713.770000,1697.380000,1701.670000,633506422,1931.610000,1945.500000,1930.300000,1933.560000,276331120,260.290000,261.080000,257.420000,257.910000,54885617,119.120000,119.540000,118.990000,119.390000,25677511,,
CTG,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,Ngân hàng,2025-12-02,33.840000,34.020000,33.460000,33.910000,8952465,33.694286,33.968959,48.354330,-0.247654,7.810829,1.514664,0.212526,0.013534,4455.353138,4455.353138,0.000000,0.000000,0.000000,0.000000,0.520734,1704.840000,1719.030000,1690.360000,1717.060000,693931904,1934.080000,1953.080000,1920.230000,1950.120000,305990969,258.130000,258.870000,255.410000,258.870000,69429646,119.290000,121.050000,119.220000,119.690000,27418042,,
CTG,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,Ngân hàng,2025-12-03,34.220000,36.230000,34.220000,35.950000,22689244,34.010000,34.149054,63.381486,-0.058607,7.810829,1.514664,0.212526,0.013534,4455.353138,4455.353138,0.000000,0.000000,0.000000,0.000000,0.520734,1725.900000,1741.650000,1714.900000,1731.770000,822614056,1958.960000,1983.060000,1951.020000,1971.990000,425214917,258.980000,260.110000,258.280000,259.670000,62211359,119.840000,120.610000,119.640000,120.480000,30989279,,
CTG,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,Ngân hàng,2025-12-04,36.090000,36.370000,35.750000,35.950000,7563365,34.390000,34.312776,63.381486,0.090175,7.810829,1.514664,0.212526,0.013534,4455.353138,4455.353138,0.000000,0.000000,0.000000,0.000000,0.520734,1735.410000,1741.710000,1725.230000,1737.240000,894123127,1977.150000,1986.170000,1965.460000,1979.530000,386778116,260.040000,262.660000,260.040000,262.310000,77971291,120.390000,121.270000,120.370000,121.270000,37250029,,
CTG,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,Ngân hàng,2025-12-05,36.020000,36.090000,35.400000,35.610000,6468105,34.647143,34.430706,60.006593,0.178592,7.810829,1.514664,0.212526,0.013534,4455.353138,4455.353138,0.000000,0.000000,0.000000,0.000000,0.520734,1755.720000,1758.440000,1738.300000,1741.320000,658094976,1998.280000,1998.280000,1971.860000,1975.500000,288647656,262.800000,264.800000,259.570000,260.650000,64460764,121.500000,121.500000,119.980000,120.650000,49441374,,
CTG,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,Ngân hàng,2025-12-08,35.540000,35.540000,34.980000,35.330000,6122827,34.870000,34.512460,57.300637,0.223493,7.810829,1.514664,0.212526,0.013534,4455.353138,4455.353138,0.000000,0.000000,0.000000,0.000000,0.520734,1757.420000,1758.410000,1746.030000,1753.740000,740943400,1990.720000,1995.220000,1976.950000,1983.820000,296930585,260.800000,261.580000,258.160000,258.680000,54435220,120.540000,120.620000,119.640000,120.050000,41946013,,
